frame.time,wlan.sa,wlan.ssid, seclab
"Jul 26, 2019 14:03:11.992029000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:12.012392000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:12.035323000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:12.056659000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:12.198501000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:03:12.245408000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:03:12.261021000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:03:12.294978000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:03:12.442923000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:12.526707000 AEST","6c:b7:49:31:50:2f","", seclab
"Jul 26, 2019 14:03:12.546632000 AEST","6c:b7:49:31:50:2f","", seclab
"Jul 26, 2019 14:03:12.571874000 AEST","6c:b7:49:31:50:2f","", seclab
"Jul 26, 2019 14:03:13.099078000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:03:13.130465000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:03:13.179881000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:03:13.208414000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:03:13.935161000 AEST","16:e3:b2:f7:e4:c7","", seclab
"Jul 26, 2019 14:03:14.228264000 AEST","a2:97:66:30:06:27","", seclab
"Jul 26, 2019 14:03:14.310342000 AEST","a2:97:66:30:06:27","", seclab
"Jul 26, 2019 14:03:14.330764000 AEST","a2:97:66:30:06:27","", seclab
"Jul 26, 2019 14:03:14.583513000 AEST","30:07:4d:76:9a:3a","", seclab
"Jul 26, 2019 14:03:14.630248000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:03:14.948085000 AEST","cc:44:63:6c:25:a7","uniwide", seclab
"Jul 26, 2019 14:03:16.499064000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:17.016518000 AEST","78:4f:43:68:de:6d","", seclab
"Jul 26, 2019 14:03:17.136721000 AEST","48:51:b7:e8:59:cc","eduroam", seclab
"Jul 26, 2019 14:03:17.350141000 AEST","e4:9a:dc:8c:39:f6","eduroam", seclab
"Jul 26, 2019 14:03:17.631269000 AEST","04:d6:aa:cf:6a:62","eduroam", seclab
"Jul 26, 2019 14:03:17.651398000 AEST","04:d6:aa:cf:6a:62","eduroam", seclab
"Jul 26, 2019 14:03:18.089341000 AEST","e0:33:8e:80:c0:ea","uniwide", seclab
"Jul 26, 2019 14:03:19.477305000 AEST","34:08:bc:6d:87:e1","uniwide", seclab
"Jul 26, 2019 14:03:20.567818000 AEST","9e:b6:d0:92:2f:f1","DIRECT-", seclab
"Jul 26, 2019 14:03:20.587016000 AEST","9e:b6:d0:92:2f:f1","DIRECT-", seclab
"Jul 26, 2019 14:03:20.630342000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:03:20.717124000 AEST","9e:b6:d0:92:2f:f1","DIRECT-", seclab
"Jul 26, 2019 14:03:21.036363000 AEST","9e:b6:d0:92:2f:f1","DIRECT-", seclab
"Jul 26, 2019 14:03:21.463938000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:21.501070000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:21.521586000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:21.562875000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:21.586062000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:21.606711000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:21.824662000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:21.898940000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:21.980724000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:22.113647000 AEST","50:a6:7f:56:c6:17","SolsticePod", seclab
"Jul 26, 2019 14:03:22.199665000 AEST","24:f6:77:88:1e:9a","uniwide", seclab
"Jul 26, 2019 14:03:22.245677000 AEST","50:a6:7f:56:c6:17","SolsticePod", seclab
"Jul 26, 2019 14:03:22.330063000 AEST","50:a6:7f:56:c6:17","SolsticePod", seclab
"Jul 26, 2019 14:03:22.362863000 AEST","50:a6:7f:56:c6:17","SolsticePod", seclab
"Jul 26, 2019 14:03:22.387413000 AEST","50:a6:7f:56:c6:17","SolsticePod", seclab
"Jul 26, 2019 14:03:22.401681000 AEST","e0:33:8e:80:c0:ea","uniwide", seclab
"Jul 26, 2019 14:03:22.423255000 AEST","e0:33:8e:80:c0:ea","uniwide", seclab
"Jul 26, 2019 14:03:22.433473000 AEST","e0:33:8e:80:c0:ea","uniwide", seclab
"Jul 26, 2019 14:03:22.991089000 AEST","9e:b6:d0:92:2f:f1","DIRECT-", seclab
"Jul 26, 2019 14:03:23.011261000 AEST","9e:b6:d0:92:2f:f1","DIRECT-", seclab
"Jul 26, 2019 14:03:23.540167000 AEST","9e:b6:d0:92:2f:f1","DIRECT-", seclab
"Jul 26, 2019 14:03:27.065658000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:27.086131000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:27.108553000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:27.128956000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:27.145747000 AEST","36:61:c2:8d:ae:11","", seclab
"Jul 26, 2019 14:03:27.151910000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:27.244423000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:27.249594000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:27.268715000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:27.297547000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:27.315770000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:27.318823000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:27.328647000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:27.371017000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:27.737676000 AEST","08:d4:0c:40:e9:8f","", seclab
"Jul 26, 2019 14:03:27.747537000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:27.783820000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:27.826604000 AEST","40:ce:24:43:13:d1","", seclab
"Jul 26, 2019 14:03:28.099873000 AEST","da:a1:19:de:d6:3e","", seclab
"Jul 26, 2019 14:03:28.214545000 AEST","0e:e5:39:38:35:5a","", seclab
"Jul 26, 2019 14:03:28.269391000 AEST","0e:e5:39:38:35:5a","", seclab
"Jul 26, 2019 14:03:28.552631000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:28.558796000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:28.568705000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:28.578830000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:28.605840000 AEST","78:4f:43:5f:19:fb","", seclab
"Jul 26, 2019 14:03:28.618048000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:28.629066000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:28.949402000 AEST","b8:41:a4:ec:48:78","eduroam", seclab
"Jul 26, 2019 14:03:29.043598000 AEST","a4:5e:60:bc:55:db","", seclab
"Jul 26, 2019 14:03:29.127540000 AEST","a4:5e:60:bc:55:db","", seclab
"Jul 26, 2019 14:03:29.910806000 AEST","e2:55:1d:10:35:1a","", seclab
"Jul 26, 2019 14:03:30.192528000 AEST","04:d6:aa:cf:6a:62","eduroam", seclab
"Jul 26, 2019 14:03:30.232789000 AEST","04:d6:aa:cf:6a:62","eduroam", seclab
"Jul 26, 2019 14:03:30.394015000 AEST","84:c7:ea:90:4c:9a","", seclab
"Jul 26, 2019 14:03:30.869693000 AEST","04:d6:aa:cf:6a:62","eduroam", seclab
"Jul 26, 2019 14:03:30.977144000 AEST","e0:33:8e:80:c0:ea","uniwide", seclab
"Jul 26, 2019 14:03:31.231979000 AEST","ae:d6:96:e4:6d:7d","", seclab
"Jul 26, 2019 14:03:31.252092000 AEST","ae:d6:96:e4:6d:7d","", seclab
"Jul 26, 2019 14:03:31.659388000 AEST","d4:61:da:4b:61:97","uniwide", seclab
"Jul 26, 2019 14:03:31.865520000 AEST","02:b8:d5:ba:39:ef","", seclab
"Jul 26, 2019 14:03:32.047845000 AEST","38:0f:4a:bb:71:fd","", seclab
"Jul 26, 2019 14:03:32.090336000 AEST","38:0f:4a:bb:71:fd","", seclab
"Jul 26, 2019 14:03:32.301961000 AEST","d2:f5:0c:2f:3e:49","", seclab
"Jul 26, 2019 14:03:32.502116000 AEST","d2:f5:0c:2f:3e:49","", seclab
"Jul 26, 2019 14:03:32.527335000 AEST","d2:f5:0c:2f:3e:49","", seclab
"Jul 26, 2019 14:03:32.594586000 AEST","40:26:19:b1:b1:ce","eduroam", seclab
"Jul 26, 2019 14:03:32.810920000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:32.838438000 AEST","40:ce:24:43:13:d1","", seclab
"Jul 26, 2019 14:03:34.119985000 AEST","40:4e:36:8d:02:1f","eduroam", seclab
"Jul 26, 2019 14:03:34.559634000 AEST","8c:45:00:a9:91:ec","uniwide", seclab
"Jul 26, 2019 14:03:34.579296000 AEST","8c:45:00:a9:91:ec","uniwide", seclab
"Jul 26, 2019 14:03:35.399380000 AEST","30:07:4d:76:9a:3a","", seclab
"Jul 26, 2019 14:03:35.439634000 AEST","30:07:4d:76:9a:3a","", seclab
"Jul 26, 2019 14:03:35.524742000 AEST","30:07:4d:76:9a:3a","", seclab
"Jul 26, 2019 14:03:35.592051000 AEST","34:f6:4b:b9:c8:23","uniwide", seclab
"Jul 26, 2019 14:03:35.989010000 AEST","d4:6d:6d:68:f5:bf","", seclab
"Jul 26, 2019 14:03:36.084820000 AEST","d2:f5:0c:2f:3e:49","", seclab
"Jul 26, 2019 14:03:36.104997000 AEST","d2:f5:0c:2f:3e:49","", seclab
"Jul 26, 2019 14:03:36.652069000 AEST","40:ce:24:43:13:d1","", seclab
"Jul 26, 2019 14:03:37.471070000 AEST","c8:14:51:4c:1a:94","Empark Grand Hotel", seclab
"Jul 26, 2019 14:03:37.472667000 AEST","c8:14:51:4c:1a:94","", seclab
"Jul 26, 2019 14:03:37.549093000 AEST","24:f6:77:88:1e:9a","uniwide", seclab
"Jul 26, 2019 14:03:37.558947000 AEST","24:f6:77:88:1e:9a","uniwide", seclab
"Jul 26, 2019 14:03:37.900208000 AEST","40:4e:36:8d:02:1f","eduroam", seclab
"Jul 26, 2019 14:03:38.119880000 AEST","cc:08:8d:e2:fa:f7","uniwide", seclab
"Jul 26, 2019 14:03:38.255152000 AEST","e4:9a:dc:8c:39:f6","eduroam", seclab
"Jul 26, 2019 14:03:38.288619000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:38.308633000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:38.331251000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:38.354052000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:38.373955000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:38.385474000 AEST","30:07:4d:76:9a:3a","", seclab
"Jul 26, 2019 14:03:38.519852000 AEST","24:f6:77:88:1e:9a","uniwide", seclab
"Jul 26, 2019 14:03:38.592394000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:39.045544000 AEST","10:44:00:a6:d9:8c","", seclab
"Jul 26, 2019 14:03:39.065603000 AEST","10:44:00:a6:d9:8c","", seclab
"Jul 26, 2019 14:03:39.084016000 AEST","f0:18:98:56:04:6c","", seclab
"Jul 26, 2019 14:03:39.238196000 AEST","60:f8:1d:af:b7:04","uniwide", seclab
"Jul 26, 2019 14:03:39.302468000 AEST","60:f8:1d:af:b7:04","uniwide", seclab
"Jul 26, 2019 14:03:39.312631000 AEST","60:f8:1d:af:b7:04","uniwide", seclab
"Jul 26, 2019 14:03:39.327871000 AEST","60:f8:1d:af:b7:04","uniwide", seclab
"Jul 26, 2019 14:03:39.408803000 AEST","88:e9:fe:7e:fa:12","", seclab
"Jul 26, 2019 14:03:39.726218000 AEST","32:e4:53:2d:28:a3","", seclab
"Jul 26, 2019 14:03:39.750181000 AEST","42:82:03:4a:b6:db","", seclab
"Jul 26, 2019 14:03:39.770544000 AEST","42:82:03:4a:b6:db","", seclab
"Jul 26, 2019 14:03:39.840038000 AEST","42:82:03:4a:b6:db","", seclab
"Jul 26, 2019 14:03:39.866150000 AEST","42:82:03:4a:b6:db","", seclab
"Jul 26, 2019 14:03:40.500269000 AEST","84:c7:ea:90:4c:9a","", seclab
"Jul 26, 2019 14:03:41.032880000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:41.070139000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:41.117786000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:41.155891000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:41.206765000 AEST","e0:33:8e:80:c0:ea","uniwide", seclab
"Jul 26, 2019 14:03:41.209616000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:41.247351000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:41.297552000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:41.336526000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:41.386872000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:41.424017000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:41.474832000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:41.592081000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:41.629673000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:41.660361000 AEST","b8:c1:11:20:c7:42","uniwide", seclab
"Jul 26, 2019 14:03:41.684976000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:41.814139000 AEST","60:f4:45:7c:a7:ab","uniwide", seclab
"Jul 26, 2019 14:03:42.799005000 AEST","04:d6:aa:cf:6a:62","eduroam", seclab
"Jul 26, 2019 14:03:42.819192000 AEST","04:d6:aa:cf:6a:62","eduroam", seclab
"Jul 26, 2019 14:03:45.664309000 AEST","3a:99:9a:a0:08:e1","", seclab
"Jul 26, 2019 14:03:45.891944000 AEST","b8:c1:11:20:c7:42","uniwide", seclab
"Jul 26, 2019 14:03:46.276843000 AEST","f0:18:98:56:04:6c","eduroam", seclab
"Jul 26, 2019 14:03:46.298089000 AEST","f0:18:98:56:04:6c","eduroam", seclab
"Jul 26, 2019 14:03:46.438059000 AEST","28:6a:ba:5b:d1:4c","Ehsan", seclab
"Jul 26, 2019 14:03:46.439209000 AEST","28:6a:ba:5b:d1:4c","", seclab
"Jul 26, 2019 14:03:46.538473000 AEST","f0:18:98:56:04:6c","eduroam", seclab
"Jul 26, 2019 14:03:46.691226000 AEST","9c:b6:d0:92:2f:f1","uniwide", seclab
"Jul 26, 2019 14:03:47.277936000 AEST","9c:e6:5e:31:80:d2","uniwide", seclab
"Jul 26, 2019 14:03:47.340343000 AEST","9c:b6:d0:69:ce:2d","", seclab
"Jul 26, 2019 14:03:47.457773000 AEST","b8:41:a4:ec:48:78","eduroam", seclab
"Jul 26, 2019 14:03:47.468110000 AEST","b8:41:a4:ec:48:78","eduroam", seclab
"Jul 26, 2019 14:03:47.510286000 AEST","48:51:b7:e8:59:cc","", seclab
"Jul 26, 2019 14:03:47.669768000 AEST","9c:e6:5e:31:80:d2","uniwide", seclab
"Jul 26, 2019 14:03:47.706959000 AEST","9c:e6:5e:31:80:d2","uniwide", seclab
"Jul 26, 2019 14:03:47.868424000 AEST","68:fb:7e:a2:37:6f","uniwide", seclab
"Jul 26, 2019 14:03:48.960453000 AEST","76:82:29:b8:7b:6a","", seclab
"Jul 26, 2019 14:03:49.231433000 AEST","b4:f7:a1:c1:5d:5c","", seclab
"Jul 26, 2019 14:03:49.303703000 AEST","b4:f7:a1:c1:5d:5c","", seclab
"Jul 26, 2019 14:03:49.367766000 AEST","b4:f7:a1:c1:5d:5c","", seclab
"Jul 26, 2019 14:03:49.480361000 AEST","9c:e6:5e:31:80:d2","", seclab
"Jul 26, 2019 14:03:49.508298000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:49.552518000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:49.572855000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:49.595768000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:49.616590000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:03:50.381578000 AEST","5e:47:02:f2:53:ae","", seclab
"Jul 26, 2019 14:03:50.404698000 AEST","5e:47:02:f2:53:ae","", seclab
"Jul 26, 2019 14:03:50.420219000 AEST","5e:47:02:f2:53:ae","", seclab
"Jul 26, 2019 14:03:51.146180000 AEST","38:89:2c:d8:71:c1","uniwide", seclab
"Jul 26, 2019 14:03:51.235062000 AEST","38:89:2c:d8:71:c1","uniwide", seclab
"Jul 26, 2019 14:03:52.166530000 AEST","08:d4:0c:40:e9:8f","", seclab
"Jul 26, 2019 14:03:53.106062000 AEST","8c:45:00:a9:91:ec","uniwide", seclab
"Jul 26, 2019 14:03:53.126291000 AEST","8c:45:00:a9:91:ec","uniwide", seclab
"Jul 26, 2019 14:03:55.347186000 AEST","04:d6:aa:cf:6a:62","eduroam", seclab
"Jul 26, 2019 14:03:55.367362000 AEST","04:d6:aa:cf:6a:62","eduroam", seclab
"Jul 26, 2019 14:03:55.629372000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:55.670796000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:55.713971000 AEST","9c:4f:cf:ae:ab:8e","", seclab
"Jul 26, 2019 14:03:56.235519000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:03:56.262248000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:03:56.302115000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:03:56.580186000 AEST","3a:df:bb:00:3f:22","", seclab
"Jul 26, 2019 14:03:56.600764000 AEST","3a:df:bb:00:3f:22","", seclab
"Jul 26, 2019 14:03:56.755096000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:56.794256000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:56.840514000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:56.879128000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:56.968702000 AEST","78:4f:43:98:b9:e7","", seclab
"Jul 26, 2019 14:03:57.210685000 AEST","48:51:b7:e8:59:cc","eduroam", seclab
"Jul 26, 2019 14:03:58.200134000 AEST","24:18:1d:7b:8b:36","", seclab
"Jul 26, 2019 14:03:58.287559000 AEST","24:18:1d:7b:8b:36","", seclab
"Jul 26, 2019 14:04:00.045715000 AEST","40:4e:36:8d:02:1f","eduroam", seclab
"Jul 26, 2019 14:04:00.062752000 AEST","40:4e:36:8d:02:1f","eduroam", seclab
"Jul 26, 2019 14:04:00.231000000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:04:00.246713000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:04:00.340627000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:04:00.371666000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:04:00.629171000 AEST","40:4e:36:8d:02:1f","eduroam", seclab
"Jul 26, 2019 14:04:00.732857000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:04:00.752967000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:04:00.775534000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:04:00.795895000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:04:00.818868000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:04:00.839221000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:04:00.861660000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:04:00.881799000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:04:00.904728000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:04:00.925243000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:04:00.947723000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:04:00.977528000 AEST","40:4e:36:8d:02:1f","eduroam", seclab
"Jul 26, 2019 14:04:01.011548000 AEST","b8:27:eb:13:52:0a","", seclab
"Jul 26, 2019 14:04:01.105350000 AEST","10:44:00:a6:d9:8c","uniwide", seclab
"Jul 26, 2019 14:04:01.106652000 AEST","10:44:00:a6:d9:8c","uniwide", seclab
"Jul 26, 2019 14:04:01.117944000 AEST","10:44:00:a6:d9:8c","uniwide", seclab
"Jul 26, 2019 14:04:01.119223000 AEST","10:44:00:a6:d9:8c","uniwide", seclab
"Jul 26, 2019 14:04:01.269938000 AEST","02:f2:5e:de:df:83","", seclab
"Jul 26, 2019 14:04:01.439573000 AEST","02:f2:5e:de:df:83","", seclab
"Jul 26, 2019 14:04:01.657891000 AEST","6c:c7:ec:65:ee:4f","", seclab
"Jul 26, 2019 14:04:01.782229000 AEST","6c:c7:ec:65:ee:4f","", seclab
"Jul 26, 2019 14:04:01.801045000 AEST","da:a1:19:4c:83:c5","", seclab
"Jul 26, 2019 14:04:01.837204000 AEST","da:a1:19:4c:83:c5","", seclab
"Jul 26, 2019 14:04:01.890933000 AEST","da:a1:19:4c:83:c5","", seclab
"Jul 26, 2019 14:04:01.918312000 AEST","6c:c7:ec:65:ee:4f","", seclab
"Jul 26, 2019 14:04:01.945566000 AEST","8e:cc:79:f7:f8:67","eduroam", seclab
"Jul 26, 2019 14:04:01.945571000 AEST","06:01:97:ec:de:4e","uniwide", seclab
"Jul 26, 2019 14:04:01.948723000 AEST","06:01:97:ec:de:4e","Optus-4G-B525-5G-4D20", seclab
"Jul 26, 2019 14:04:01.951699000 AEST","06:01:97:ec:de:4e","WiFi-9A55-5G", seclab
"Jul 26, 2019 14:04:01.954430000 AEST","6c:c7:ec:65:ee:4f","", seclab
"Jul 26, 2019 14:04:01.957846000 AEST","06:01:97:ec:de:4e","TPG-V2XT", seclab
"Jul 26, 2019 14:04:01.990317000 AEST","06:01:97:ec:de:4e","OPTUS_B99CF8", seclab
"Jul 26, 2019 14:04:02.016607000 AEST","06:01:97:ec:de:4e","DODO-57A3", seclab
"Jul 26, 2019 14:04:02.016612000 AEST","06:01:97:ec:de:4e","Telstra3DC3F4", seclab
"Jul 26, 2019 14:04:02.020397000 AEST","06:01:97:ec:de:4e","WiFi-9A55-5G", seclab
"Jul 26, 2019 14:04:02.020401000 AEST","06:01:97:ec:de:4e","Telstra3DC3F4-EXT", seclab
"Jul 26, 2019 14:04:02.038431000 AEST","06:01:97:ec:de:4e","Optus-4G-B525-4D20", seclab
"Jul 26, 2019 14:04:02.038436000 AEST","06:01:97:ec:de:4e","Optus-4G-B525-5G-4D20", seclab
"Jul 26, 2019 14:04:02.040670000 AEST","06:01:97:ec:de:4e","DODO-57A3", seclab
"Jul 26, 2019 14:04:02.040675000 AEST","06:01:97:ec:de:4e","Telstra3DC3F4", seclab
"Jul 26, 2019 14:04:02.043806000 AEST","06:01:97:ec:de:4e","Xiaomi_5858_5G", seclab
"Jul 26, 2019 14:04:02.043811000 AEST","06:01:97:ec:de:4e","shikunkun", seclab
"Jul 26, 2019 14:04:02.045336000 AEST","06:01:97:ec:de:4e","Telstra3DC3F4-EXT5G", seclab
"Jul 26, 2019 14:04:02.047704000 AEST","6c:c7:ec:65:ee:4f","", seclab
"Jul 26, 2019 14:04:02.058943000 AEST","06:01:97:ec:de:4e","shikunkun", seclab
"Jul 26, 2019 14:04:02.058948000 AEST","06:01:97:ec:de:4e","Telstra3DC3F4-EXT5G", seclab
"Jul 26, 2019 14:04:02.062271000 AEST","06:01:97:ec:de:4e","TPG-V2XT", seclab
"Jul 26, 2019 14:04:02.062276000 AEST","06:01:97:ec:de:4e","NetComm 0048", seclab
"Jul 26, 2019 14:04:02.063767000 AEST","06:01:97:ec:de:4e","Victoria Hotel", seclab
"Jul 26, 2019 14:04:02.071284000 AEST","06:01:97:ec:de:4e","uniwide", seclab
"Jul 26, 2019 14:04:02.073565000 AEST","06:01:97:ec:de:4e","Optus-4G-B525-4D20", seclab
"Jul 26, 2019 14:04:02.073570000 AEST","06:01:97:ec:de:4e","Optus-4G-B525-5G-4D20", seclab
"Jul 26, 2019 14:04:02.075232000 AEST","06:01:97:ec:de:4e","OPTUS_B99CF8", seclab
"Jul 26, 2019 14:04:02.077119000 AEST","06:01:97:ec:de:4e","DODO-57A3", seclab
"Jul 26, 2019 14:04:02.077124000 AEST","06:01:97:ec:de:4e","Telstra3DC3F4", seclab
"Jul 26, 2019 14:04:02.078592000 AEST","06:01:97:ec:de:4e","WiFi-9A55-5G", seclab
"Jul 26, 2019 14:04:02.078597000 AEST","06:01:97:ec:de:4e","Telstra3DC3F4-EXT", seclab
"Jul 26, 2019 14:04:02.080933000 AEST","06:01:97:ec:de:4e","shikunkun", seclab
"Jul 26, 2019 14:04:02.080938000 AEST","06:01:97:ec:de:4e","Telstra3DC3F4-EXT5G", seclab
"Jul 26, 2019 14:04:02.082455000 AEST","06:01:97:ec:de:4e","WiFi-2EQD", seclab
"Jul 26, 2019 14:04:02.084514000 AEST","06:01:97:ec:de:4e","8 Harbourne St. 2", seclab
"Jul 26, 2019 14:04:02.086082000 AEST","6c:c7:ec:65:ee:4f","", seclab
"Jul 26, 2019 14:04:02.086087000 AEST","06:01:97:ec:de:4e","TPG-V2XT", seclab
"Jul 26, 2019 14:04:02.088389000 AEST","06:01:97:ec:de:4e","Victoria Hotel", seclab
"Jul 26, 2019 14:04:02.095389000 AEST","8c:45:00:a9:91:ec","uniwide", seclab
"Jul 26, 2019 14:04:02.118263000 AEST","06:01:97:ec:de:4e","WiFi-9A55-5G", seclab
